0.0000001,1.16045
0.1,1.18929
0.2,1.2189
0.3,1.24929
0.4,1.28048
0.5,1.3125
0.6,1.34536
0.7,1.3791
0.8,1.41373
0.9,1.44928
1,1.48577
1.1,1.52322
1.2,1.56167
1.3,1.60113
1.4,1.64164
1.5,1.68322
1.6,1.72591
1.7,1.76972
1.8,1.81469
1.9,1.86086
2,1.90824
2.1,1.95689
2.2,2.00681
2.3,2.05807
2.4,2.11068
2.5,2.16468
2.6,2.22011
2.7,2.27701
2.8,2.33541
2.9,2.39537
3,2.45691
3.1,2.52008
3.2,2.58492
3.3,2.65148
3.4,2.7198
3.5,2.78993
3.6,2.86192
3.7,2.93582
3.8,3.01167
3.9,3.08953
4,3.16945
4.1,3.25149
4.2,3.3357
4.3,3.42214
4.4,3.51086
4.5,3.60194
4.6,3.69543
4.7,3.7914
4.8,3.8899
4.9,3.99102
5,4.09481
5.1,4.20135
5.2,4.31071
5.3,4.42297
5.4,4.5382
5.5,4.65648
5.6,4.7779
5.7,4.90253
5.8,5.03046
5.9,5.16177
5.99999999999999,5.29656
6.09999999999999,5.43493
6.19999999999999,5.57695
6.29999999999999,5.72274
6.39999999999999,5.87239
6.49999999999999,6.026
6.59999999999999,6.18368
6.69999999999999,6.39811
6.79999999999999,6.56425
6.89999999999999,6.73479
6.99999999999999,6.90984
7.09999999999999,7.08953
7.19999999999999,7.27398
7.29999999999999,7.46331
7.39999999999999,7.65765
7.49999999999999,7.85714
7.59999999999999,8.06192
7.69999999999999,8.27211
7.79999999999999,8.48787
7.89999999999999,8.70935
7.99999999999999,8.93669
8.09999999999999,9.17005
8.19999999999999,9.40958
8.29999999999999,9.65547
8.39999999999999,9.90786
8.49999999999999,10.16693
8.59999999999999,10.43287
8.69999999999999,10.70584
8.79999999999998,10.98605
8.89999999999998,11.27368
8.99999999999998,11.56892
9.09999999999998,11.87198
9.19999999999998,12.18306
9.29999999999998,12.50238
9.39999999999998,12.83016
9.49999999999998,13.16661
9.59999999999998,13.51198
9.69999999999998,13.86649
9.79999999999998,14.23039
9.89999999999998,14.60392
9.99999999999998,14.98735
