0,-8.10029
0.1,-5.57276
0.2,-4.12306
0.3,-3.10225
0.4,-2.31365
0.5,-1.67097
0.6,-1.12853
0.7,-0.65925
0.8,-0.24572
0.9,0.12391
1,0.45807
1.1,0.76299
1.2,1.04336
1.3,1.30286
1.4,1.54436
1.5,1.77021
1.6,1.98232
1.7,2.18225
1.8,2.37134
1.9,2.5507
2,2.72127
2.1,2.88389
2.2,3.03926
2.3,3.18799
2.4,3.33064
2.5,3.46768
2.6,3.59954
2.7,3.72659
2.8,3.84917
2.9,3.96758
3,4.08211
3.1,4.19299
3.2,4.08879
3.3,4.19304
3.4,4.29426
3.5,4.39262
3.6,4.48829
3.7,4.5814
3.8,4.67208
3.9,4.76047
4,4.84667
4.1,4.93079
4.2,5.01293
4.3,5.09318
4.4,5.17162
4.5,5.24834
4.6,5.3234
4.7,5.39688
4.8,5.46884
4.9,5.53935
5,5.60846
5.1,5.67623
5.2,5.7427
5.3,5.80793
5.4,5.87196
5.5,5.93484
5.6,5.9966
5.7,6.05729
5.8,6.11693
5.9,6.17558
5.99999999999999,6.23325
6.09999999999999,6.28999
6.19999999999999,6.34582
6.29999999999999,6.40076
6.39999999999999,6.45486
6.49999999999999,6.50813
6.59999999999999,6.56059
6.69999999999999,6.61228
6.79999999999999,6.66321
6.89999999999999,6.71341
6.99999999999999,6.7629
7.09999999999999,6.81169
7.19999999999999,6.85981
7.29999999999999,6.90728
7.39999999999999,6.9541
7.49999999999999,7.00031
7.59999999999999,7.04591
7.69999999999999,7.09092
7.79999999999999,7.13536
7.89999999999999,7.17924
7.99999999999999,7.22258
8.09999999999999,7.26538
8.19999999999999,7.30766
8.29999999999999,7.34944
8.39999999999999,7.39072
8.49999999999999,7.43152
8.59999999999999,7.47184
8.69999999999999,7.51171
8.79999999999998,7.55112
8.89999999999998,7.5901
8.99999999999998,7.67172
9.09999999999998,7.70984
9.19999999999998,7.74755
9.29999999999998,7.78485
9.39999999999998,7.82176
9.49999999999998,7.85828
9.59999999999998,7.89443
9.69999999999998,7.9302
9.79999999999998,7.96561
9.89999999999998,8.00067
9.99999999999998,8.03537
