0,0.08699
0.1,1.11333
0.2,1.34077
0.3,1.55424
0.4,1.75538
0.5,1.94552
0.6,2.12581
0.7,2.29722
0.8,2.46058
0.9,2.61661
1,2.76595
1.1,2.90914
1.2,3.04667
1.3,3.17898
1.4,3.30643
1.5,3.42939
1.6,3.54815
1.7,3.66298
1.8,3.77415
1.9,3.88188
2,3.98638
2.1,4.08782
2.2,4.1864
2.3,4.28225
2.4,4.37554
2.5,4.4664
2.6,4.55494
2.7,4.64128
2.8,4.72554
2.9,4.8078
3,4.88816
3.1,4.96671
3.2,5.04352
3.3,5.11868
3.4,5.19225
3.5,5.26429
3.6,5.33487
3.7,5.40405
3.8,5.47189
3.9,5.08842
4,5.15371
4.1,5.21779
4.2,5.28072
4.3,5.34252
4.4,5.40325
4.5,5.46294
4.6,5.52162
4.7,5.57933
4.8,5.6361
4.9,5.69195
5,5.74692
5.1,5.80104
5.2,5.85433
5.3,5.90682
5.4,5.95852
5.5,6.00947
5.6,6.05969
5.7,6.10919
5.8,6.15799
5.9,6.20612
5.99999999999999,6.2536
6.09999999999999,6.30043
6.19999999999999,6.59665
6.29999999999999,6.64225
6.39999999999999,6.68727
6.49999999999999,6.73171
6.59999999999999,6.7756
6.69999999999999,6.81893
6.79999999999999,6.86173
6.89999999999999,6.90402
6.99999999999999,6.94579
7.09999999999999,6.98707
7.19999999999999,7.02787
7.29999999999999,7.06819
7.39999999999999,7.10805
7.49999999999999,7.14746
7.59999999999999,7.18643
7.69999999999999,7.22497
7.79999999999999,7.26308
7.89999999999999,7.30078
7.99999999999999,7.33808
8.09999999999999,7.37498
8.19999999999999,7.4115
8.29999999999999,7.44764
8.39999999999999,6.2134
8.49999999999999,6.2488
8.59999999999999,6.28385
8.69999999999999,6.31854
8.79999999999998,6.35289
8.89999999999998,6.38691
8.99999999999998,6.4206
9.09999999999998,6.45396
9.19999999999998,6.48701
9.29999999999998,6.51975
9.39999999999998,6.55218
9.49999999999998,6.58431
9.59999999999998,6.61615
9.69999999999998,6.6477
9.79999999999998,6.67896
9.89999999999998,6.70995
9.99999999999998,6.74067
