0,2.59325
0.1,2.68905
0.2,2.78485
0.3,2.88065
0.4,2.97645
0.5,3.07225
0.6,3.16805
0.7,3.26384
0.8,3.35964
0.9,3.45544
1,3.55124
1.1,3.64704
1.2,3.74284
1.3,3.83864
1.4,3.93444
1.5,4.03024
1.6,4.12604
1.7,4.22183
1.8,4.31763
1.9,4.41343
2,4.50923
2.1,4.60503
2.2,4.70083
2.3,4.79663
2.4,4.89243
2.5,4.98823
2.6,5.08403
2.7,5.17982
2.8,5.27562
2.9,5.37142
3,5.46722
3.1,5.69706
3.2,5.79286
3.3,5.88865
3.4,5.98445
3.5,6.08025
3.6,6.17605
3.7,6.27185
3.8,6.36765
3.9,6.46345
4,6.55925
4.1,6.65505
4.2,6.75085
4.3,6.84664
4.4,6.94244
4.5,7.03824
4.6,7.13404
4.7,7.22984
4.8,7.32564
4.9,7.42144
5,7.51724
5.1,7.61304
5.2,7.70884
5.3,7.80463
5.4,7.90043
5.5,7.99623
5.6,8.09203
5.7,8.18783
5.8,8.28363
5.9,8.37943
5.99999999999999,8.47523
6.09999999999999,8.57103
6.19999999999999,8.66683
6.29999999999999,8.76262
6.39999999999999,8.85842
6.49999999999999,8.95422
6.59999999999999,9.05002
6.69999999999999,9.14582
6.79999999999999,9.24162
6.89999999999999,9.33742
6.99999999999999,9.43322
7.09999999999999,9.52902
7.19999999999999,9.62482
7.29999999999999,9.72061
7.39999999999999,9.81641
7.49999999999999,9.91221
7.59999999999999,10.00801
7.69999999999999,10.10381
7.79999999999999,10.19961
7.89999999999999,10.40664
7.99999999999999,10.50244
8.09999999999999,10.59824
8.19999999999999,10.69404
8.29999999999999,10.78984
8.39999999999999,10.88563
8.49999999999999,10.98143
8.59999999999999,11.07723
8.69999999999999,11.17303
8.79999999999998,11.26883
8.89999999999998,11.36463
8.99999999999998,11.46043
9.09999999999998,11.55623
9.19999999999998,11.65203
9.29999999999998,11.74783
9.39999999999998,11.84362
9.49999999999998,11.93942
9.59999999999998,12.03522
9.69999999999998,12.13102
9.79999999999998,12.22682
9.89999999999998,12.32262
9.99999999999998,12.41842
