0,-2.7011
0.1,-1.5672
0.2,-0.84632
0.3,-0.31665
0.4,0.10225
0.5,0.44882
0.6,0.74438
0.7,1.00204
0.8,1.23042
0.9,1.43551
1,1.62162
1.1,1.79197
1.2,1.94902
1.3,2.09469
1.4,2.23053
1.5,2.35778
1.6,2.47746
1.7,2.59042
1.8,2.69737
1.9,2.79893
2,2.8956
2.1,2.98785
2.2,3.07605
2.3,3.16055
2.4,3.24164
2.5,3.31959
2.6,3.39464
2.7,3.46698
2.8,3.53682
2.9,3.60431
3,3.66961
3.1,3.73287
3.2,3.79419
3.3,3.8537
3.4,3.9115
3.5,3.96769
3.6,4.02235
3.7,4.07556
3.8,4.12741
3.9,4.17795
4,4.22725
4.1,4.27538
4.2,4.32238
4.3,4.36831
4.4,4.07879
4.5,4.12271
4.6,4.1657
4.7,4.20778
4.8,4.24901
4.9,4.2894
5,4.32901
5.1,4.36784
5.2,4.40595
5.3,4.44334
5.4,4.48005
5.5,4.51611
5.6,4.55153
5.7,4.58634
5.8,4.62055
5.9,4.6542
5.99999999999999,4.68729
6.09999999999999,4.71984
6.19999999999999,4.75188
6.29999999999999,4.78341
6.39999999999999,4.81446
6.49999999999999,4.84504
6.59999999999999,4.87516
6.69999999999999,4.90483
6.79999999999999,4.93408
6.89999999999999,4.9629
6.99999999999999,4.99132
7.09999999999999,5.01934
7.19999999999999,5.04698
7.29999999999999,5.07424
7.39999999999999,5.10114
7.49999999999999,5.12769
7.59999999999999,5.15389
7.69999999999999,5.17975
7.79999999999999,5.20528
7.89999999999999,5.23049
7.99999999999999,5.2554
8.09999999999999,5.27999
8.19999999999999,5.30429
8.29999999999999,5.3283
8.39999999999999,5.35203
8.49999999999999,5.37548
8.59999999999999,5.39866
8.69999999999999,5.42158
8.79999999999998,5.44424
8.89999999999998,5.46665
8.99999999999998,5.48881
9.09999999999998,5.51073
9.19999999999998,5.53241
9.29999999999998,5.55386
9.39999999999998,5.57508
9.49999999999998,5.59609
9.59999999999998,5.73757
9.69999999999998,5.75815
9.79999999999998,5.77851
9.89999999999998,5.79868
9.99999999999998,5.81864
