0,3.437
0.1,3.63624
0.2,3.7855
0.3,3.8821
0.4,3.92431
0.5,3.91139
0.6,3.84356
0.7,3.72204
0.8,3.54899
0.9,3.32752
1,3.06157
1.1,2.75592
1.2,2.41601
1.3,2.04793
1.4,1.65825
1.5,1.25395
1.6,0.08624
1.7,0.4305
1.8,0.02608
1.9,-0.36379
2,-0.73214
2.1,-1.07239
2.2,-1.37845
2.3,-1.64485
2.4,-1.86683
2.5,-2.04042
2.6,-2.16252
2.7,-2.23094
2.8,-2.24447
2.9,-2.20285
3,-2.10684
3.1,-1.95814
3.2,-1.75943
3.3,-1.51424
3.4,-1.22697
3.5,-0.90275
3.6,-0.54737
3.7,-0.16719
3.8,0.23098
3.9,-0.11594
4,1.0527
4.1,1.46154
4.2,1.85928
4.3,2.23879
4.4,2.59329
4.5,2.91646
4.6,3.2025
4.7,3.4463
4.8,3.53352
4.9,3.68061
5,3.77496
5.1,3.81488
5.2,3.79965
5.3,3.72954
5.4,3.60581
5.5,3.43066
5.6,3.20724
5.7,2.93954
5.8,2.63233
5.9,2.29112
5.99999999999999,1.922
6.09999999999999,1.53157
6.19999999999999,1.12681
6.29999999999999,0.05795
6.39999999999999,0.30337
6.49999999999999,-0.10058
6.59999999999999,-0.48969
6.69999999999999,-0.857
6.79999999999999,-1.19593
6.89999999999999,-1.50044
6.99999999999999,-1.85507
7.09999999999999,-2.0751
7.19999999999999,-2.24659
7.29999999999999,-2.36648
7.39999999999999,-2.43262
7.49999999999999,-2.44383
7.59999999999999,-2.39991
7.69999999999999,-2.30165
7.79999999999999,-2.15081
7.89999999999999,-1.95007
7.99999999999999,-1.70303
8.09999999999999,-1.4141
8.19999999999999,-1.08845
8.29999999999999,-0.7319
8.39999999999999,-0.35083
8.49999999999999,0.04794
8.59999999999999,-0.11868
8.69999999999999,0.86995
8.79999999999998,1.27847
8.89999999999998,1.67558
8.99999999999998,2.05418
9.09999999999998,2.7475
9.19999999999998,3.06921
9.29999999999998,3.35359
9.39999999999998,3.59552
9.49999999999998,3.7907
9.59999999999998,3.93564
9.69999999999998,4.02774
9.79999999999998,4.06535
9.89999999999998,4.0478
9.99999999999998,3.97542
