0,-0.83414
0.1,-0.37944
0.2,0.01837
0.3,-0.10502
0.4,0.2132
0.5,0.9795
0.6,1.24469
0.7,1.48949
0.8,1.71681
0.9,1.92898
1,2.12789
1.1,2.31511
1.2,2.49192
1.3,2.65944
1.4,2.81858
1.5,2.97015
1.6,3.11483
1.7,3.25322
1.8,3.38585
1.9,3.51318
2,3.6356
2.1,3.7535
2.2,3.86719
2.3,3.97696
2.4,4.08307
2.5,4.18576
2.6,4.28524
2.7,4.38171
2.8,4.47534
2.9,4.56629
3,4.65473
3.1,4.74077
3.2,4.82455
3.3,4.90618
3.4,4.98577
3.5,5.06342
3.6,5.13922
3.7,5.21326
3.8,5.28561
3.9,5.35636
4,5.42558
4.1,5.49332
4.2,4.60964
4.3,4.67462
4.4,4.7383
4.5,4.80072
4.6,4.86195
4.7,4.92202
4.8,4.98098
4.9,5.03887
5,5.09573
5.1,5.15159
5.2,5.20648
5.3,5.26045
5.4,5.31351
5.5,5.36571
5.6,5.41706
5.7,5.4676
5.8,5.51735
5.9,5.56634
5.99999999999999,5.61458
6.09999999999999,5.6621
6.19999999999999,5.70893
6.29999999999999,5.75507
6.39999999999999,5.80056
6.49999999999999,5.84541
6.59999999999999,5.88963
6.69999999999999,5.42325
6.79999999999999,5.46627
6.89999999999999,5.50873
6.99999999999999,5.55062
7.09999999999999,5.59198
7.19999999999999,5.6328
7.29999999999999,5.6731
7.39999999999999,5.71291
7.49999999999999,5.75222
7.59999999999999,5.79105
7.69999999999999,5.82941
7.79999999999999,5.86732
7.89999999999999,5.90478
7.99999999999999,5.9418
8.09999999999999,5.9784
8.19999999999999,6.01459
8.29999999999999,6.05036
8.39999999999999,6.08574
8.49999999999999,6.12073
8.59999999999999,6.15535
8.69999999999999,6.18958
8.79999999999998,6.22346
8.89999999999998,6.25698
8.99999999999998,6.29015
9.09999999999998,6.32297
9.19999999999998,6.35547
9.29999999999998,6.38763
9.39999999999998,6.41947
9.49999999999998,6.451
9.59999999999998,7.83222
9.69999999999998,7.86313
9.79999999999998,7.89375
9.89999999999998,7.92408
9.99999999999998,7.95412
