0,0.12023
0.1,0.28725
0.2,0.45426
0.3,0.62127
0.4,0.78828
0.5,0.9553
0.6,1.12231
0.7,1.28932
0.8,1.45633
0.9,1.62334
1,1.79035
1.1,1.95737
1.2,2.12438
1.3,2.29139
1.4,2.4584
1.5,2.62542
1.6,2.79243
1.7,2.95944
1.8,3.12645
1.9,3.29346
2,3.46048
2.1,3.62749
2.2,3.7945
2.3,3.96151
2.4,4.12852
2.5,4.29554
2.6,4.46255
2.7,4.62956
2.8,4.79657
2.9,4.96358
3,5.1306
3.1,6.16761
3.2,6.33462
3.3,6.50163
3.4,6.66864
3.5,6.83566
3.6,7.00267
3.7,7.16968
3.8,7.33669
3.9,7.5037
4,7.67072
4.1,7.83773
4.2,8.00474
4.3,8.17175
4.4,8.33876
4.5,8.50577
4.6,8.67279
4.7,8.8398
4.8,9.00681
4.9,9.17382
5,9.34083
5.1,9.50785
5.2,9.67486
5.3,9.84187
5.4,10.20888
5.5,10.37589
5.6,10.54291
5.7,10.70992
5.8,11.87693
5.9,12.04394
5.99999999999999,12.21095
6.09999999999999,12.37797
6.19999999999999,12.54498
6.29999999999999,12.71199
6.39999999999999,12.879
6.49999999999999,13.04601
6.59999999999999,13.21303
6.69999999999999,13.38004
6.79999999999999,13.54705
6.89999999999999,13.71406
6.99999999999999,13.88107
7.09999999999999,14.04809
7.19999999999999,14.2151
7.29999999999999,14.38211
7.39999999999999,14.54912
7.49999999999999,14.71613
7.59999999999999,14.88315
7.69999999999999,15.05016
7.79999999999999,15.21717
7.89999999999999,15.38418
7.99999999999999,15.55119
8.09999999999999,15.28821
8.19999999999999,15.45522
8.29999999999999,15.62223
8.39999999999999,15.78924
8.49999999999999,15.95625
8.59999999999999,16.12327
8.69999999999999,16.29028
8.79999999999998,16.45729
8.89999999999998,16.6243
8.99999999999998,16.79131
9.09999999999998,16.95833
9.19999999999998,17.12534
9.29999999999998,17.29235
9.39999999999998,17.45936
9.49999999999998,17.62637
9.59999999999998,17.79339
9.69999999999998,17.9604
9.79999999999998,18.12741
9.89999999999998,18.29442
9.99999999999998,18.46143
